RXCUI,ATC4,ATC2
748806,G03DC,G03
1607990,B03AA,B03
686429,A07EC,A07
104894,A04AA,A04
312087,A04AA,A04
836358,R01AX,R01
1111339,R01AC,R01
1992273,D07AD,D07
106303,D10AD,D10
198300,D10AD,D10
313450,D10AD,D10
836395,N02AX,N02
245723,D10AD,D10
359050,D10AD,D10
313453,D10AD,D10
1000091,D04AX,D04
1000095,D04AX,D04
1000093,D04AX,D04
544741,D10AF,D10
729768,D01AC,D01
1992274,D07AD,D07
1091155,N06BA,N06
1091170,N06BA,N06
1091185,N06BA,N06
1091210,N06BA,N06
861353,D07AD,D07
1244634,A07EA,A07
861355,D07AD,D07
1244636,A07EA,A07
831391,A01AB,A01
630208,R03AC,R03
403850,N04BX,N04
810090,N04BX,N04
403851,N04BX,N04
810083,N04BX,N04
403852,N04BX,N04
730988,N04BX,N04
358917,D10AE,D10
307730,D06BB,D06
849450,N02CC,N02
1010604,N02AE,N02
1307061,N02AE,N02
209789,A16AA,A16
209788,A16AA,A16
1745091,C01BB,C01
725021,N06DA,N06
1308569,N06DA,N06
317094,N04BX,N04
486148,C01DA,C01
486152,C01DA,C01
486146,C01DA,C01
577057,N01AH,N01
245134,N01AH,N01
245135,N01AH,N01
197696,N01AH,N01
245136,N01AH,N01
1603495,N01AH,N01
1603498,N01AH,N01
1603501,N01AH,N01
248420,A07EC,A07
859193,N04BD,N04
2110510,R03AK,R03
2110513,R03AK,R03
2110516,R03AK,R03
211343,D06BB,D06
831393,A01AB,A01
201903,D06BB,D06
308395,A11GA,A11
1247251,C05AD,C05
692730,M02AB,M02
1248193,C05AD,C05
991369,C05BB,C05
1234539,C05AD,C05
1440919,A07BA,A07
205337,A02AA,A02
311093,D08AG,D08
311097,D08AG,D08
1043719,A06AA,A06
1110802,B05CB,B05
204913,D08AG,D08
1049254,D08AJ,D08
1053444,C05AD,C05
238910,C05AD,C05
1536601,D08AL,D08
999391,D10AX,D10
1535362,A01AA,A01
413262,D08AE,D08
797730,D08AG,D08
1043307,D08AJ,D08
616762,D08AX,D08
1657016,A01AD,A01
1010759,A01AD,A01
1661483,A01AD,A01
1595035,A01AD,A01
1595029,A01AD,A01
1661488,N01BB,N01
1305263,N01BB,N01
392038,A01AA,A01
309307,J01MA,J01
312075,J01MA,J01
310149,D10AF,D10
314238,S01FA,S01
308493,D06AX,D06
1116150,D06AX,D06
313415,J01GB,J01
1191013,S01HA,S01
1875613,A01AA,A01
856987,N02BE,N02
856992,N02BE,N02
856980,N02BE,N02
991149,N07BC,N07
864980,N07BC,N07
1483744,N07BB,N07
1091145,N06BA,N06
1091225,N06BA,N06
1091341,N06BA,N06
1091133,N06BA,N06
897696,N02AA,N02
902741,N02AA,N02
902729,N02AA,N02
902736,N02AA,N02
1306898,N02AA,N02
884386,N06BA,N06
884385,N06BA,N06
857299,N06AA,N06
857303,N06AA,N06
857307,N06AA,N06
209329,N06AA,N06
209339,N06AA,N06
209350,N06AA,N06
209391,N06AA,N06
539384,N05CD,N05
208463,N05CD,N05
208464,N05CD,N05
208465,N05CD,N05
835596,N06AA,N06
835566,N06AA,N06
835570,N06AA,N06
403920,J01XX,J01
1668238,J01FA,J01
1720975,L01BC,L01
1093280,L01CD,L01
1665095,J01DE,J01
1665091,J01DE,J01
637549,L01XX,L01
1001405,L01CD,L01
105607,L01XX,L01
1012724,N01BB,N01
966768,M03AC,M03
253113,L01AB,L01
346508,C01EB,C01
1731545,N02AA,N02
1731522,N02AA,N02
313016,A12CA,A12
1665057,C08DA,C08
1012396,N01BB,N01
1725082,N01BB,N01
1012404,N01BB,N01
1724884,N01BB,N01
1724790,N01BB,N01
1791233,C05AE,C05
861522,N02AB,N02
861520,N02AB,N02
282485,N05AD,N05
313996,D06AX,D06
1867998,A01AD,A01
1191222,A06AH,A06
309845,N05BA,N05
1735008,N01AH,N01
897756,N02AA,N02
897758,N02AA,N02
897757,N02AA,N02
1361853,B01AB,B01
1012068,C01BB,C01
282486,C03CA,C03
209217,C01CA,C01
904415,N02AF,N02
904440,N02AF,N02
238101,N05BA,N05
404665,B05AA,B05
1012400,N01BB,N01
1012406,N01BB,N01
1724796,N01BB,N01
1728351,N02AF,N02
1190546,A03BA,A03
828527,A12AA,A12
859437,M03AC,M03
284397,N05CM,N05
727574,C03CA,C03
1718910,N05CM,N05
1012381,N01BB,N01
1012388,N01BB,N01
829762,A06AD,A06
727518,B05CX,B05
998212,N02AA,N02
998213,N02AA,N02
894914,N02AA,N02
894912,N02AA,N02
857886,C01BA,C01
857962,C01BA,C01
1654186,C01EB,C01
238100,N05BA,N05
238129,N02AE,N02
1812168,C01CA,C01
1728783,N02AA,N02
1728805,N02AA,N02
849501,H01BA,H01
1723209,N01AH,N01
860096,M01AB,M01
1049633,D04AA,D04
1730931,C01CA,C01
311700,N05CD,N05
311702,N05CD,N05
1731345,V03AC,V03
1728055,A04AA,A04
897753,N02AA,N02
897653,N02AA,N02
1724340,N02AA,N02
1659592,J01CR,J01
1659598,J01CR,J01
312447,J01CG,J01
1010745,A01AD,A01
1010751,A01AD,A01
1010688,A01AD,A01
237381,B05XA,B05
237371,B05XA,B05
307718,R05CB,R05
307719,R05CB,R05
897745,N02AA,N02
1659149,J01CG,J01
1809097,N01AH,N01
311670,A03FA,A03
1724276,N02AA,N02
597823,J01GB,J01
1721458,J01CF,J01
1721460,J01CF,J01
239189,J01CF,J01
1721474,J01CA,J01
1721473,J01CA,J01
1721476,J01CA,J01
789980,J01CA,J01
1721475,J01CA,J01
311450,A06AD,A06
237508,B05XA,B05
800220,N06AX,N06
800241,N06AX,N06
1094087,N06AX,N06
800273,N06AX,N06
831290,N06AX,N06
831426,N06AX,N06
800345,N06AX,N06
830684,N06AX,N06
830655,N06AX,N06
847785,N06AX,N06
1189260,N06AX,N06
1189611,N06AX,N06
705824,M05BA,M05
1114085,M05BA,M05
1010900,C01BB,C01
1010844,C01BB,C01
238719,B02AA,B02
1791240,C05AE,C05
832086,M03AC,M03
312674,N01AX,N01
1011093,C01BB,C01
1737636,C01BB,C01
1665210,J01MA,J01
1662278,J01XX,J01
807284,B05CB,B05
727517,B05CX,B05
1012066,C01BB,C01
310116,A01AD,A01
828525,A12AA,A12
1659292,J01DD,J01
1659294,J01DD,J01
206423,J01DD,J01
1868473,B05CB,B05
801451,A12AA,A12
1724668,R03DA,R03
1732138,N02AA,N02
1719290,C03CA,C03
801925,B05XA,B05
835829,G03BA,G03
208312,B05CB,B05
792577,B05CB,B05
1594593,M03AB,M03
237653,B05CX,B05
1807580,A12CA,A12
1654011,N01AX,N01
829757,A06AD,A06
1658259,A06AD,A06
1665188,N05BA,N05
800192,N06AX,N06
310132,A01AD,A01
310757,B05AA,B05
1665005,J01DD,J01
800648,B05CX,B05
800988,B05XA,B05
309786,B05CX,B05
1794905,B05CX,B05
1795149,B05CX,B05
237649,B05CX,B05
237650,B05CX,B05
801009,B05CX,B05
1189629,B05CX,B05
311446,A06AD,A06
664704,B05CX,B05
309785,B05CX,B05
242694,B05CX,B05
727533,N01AX,N01
308769,B01AE,B01
1012377,N01BB,N01
1012384,N01BB,N01
1735003,N01AH,N01
312424,B02BA,B02
312423,B02BA,B02
1734207,N01BB,N01
1734481,N01BB,N01
905189,N01BB,N01
1734090,N01BB,N01
1190551,A03BA,A03
727575,C03CA,C03
898316,C08DA,C08
1359133,B03AA,B03
1251335,G03AA,G03
543027,G04BD,G04
543021,G04BD,G04
647555,N06AB,N06
647556,N06AB,N06
1037185,B03AA,B03
1484903,B03AA,B03
1421461,B03AA,B03
1426601,B03AA,B03
205909,G03CA,G03
206101,G03CA,G03
206241,G03CA,G03
890918,G03CA,G03
979137,D08AX,D08
644133,D08AX,D08
313048,D08AX,D08
313049,D08AX,D08
106351,D06BA,D06
1245468,A06AA,A06
314106,A01AB,A01
1094107,G04BX,G04
992447,D04AA,D04
283417,R05DB,R05
197984,A01AB,A01
1094104,G04BX,G04
198250,A01AB,A01
903287,H03AA,H03
903316,H03AA,H03
903442,H03AA,H03
903309,H03AA,H03
903302,H03AA,H03
1040012,J01DI,J01
1040016,J01DI,J01
1086790,N06AX,N06
1086776,N06AX,N06
1086780,N06AX,N06
1086786,N06AX,N06
1307415,A06AX,A06
1307421,A06AX,A06
1869699,A06AX,A06
1805427,N06DA,N06
1602588,N06DA,N06
1805422,N06DA,N06
1602594,N06DA,N06
1858971,N06DA,N06
751620,C07AB,C07
751623,C07AB,C07
751616,C07AB,C07
827075,C07AB,C07
833151,N06AX,N06
833139,N06AX,N06
833143,N06AX,N06
833149,N06AX,N06
833146,N06AX,N06
404408,N06AB,N06
352272,N06AB,N06
352273,N06AB,N06
1606490,N05AH,N05
1603845,J01DD,J01
996634,N06DX,N06
996574,N06DX,N06
996563,N06DX,N06
996633,N06DX,N06
996617,N06DX,N06
996597,N06DX,N06
996605,N06DX,N06
996611,N06DX,N06
284591,N06AB,N06
213344,N06AB,N06
213345,N06AB,N06
808921,J01XX,J01
808917,J01XX,J01
861440,D07AD,D07
404032,D10AF,D10
404033,D10AF,D10
584513,D07AB,D07
895991,D07AC,D07
313819,J01CA,J01
1307309,L02BB,L02
261134,D11AH,D11
108513,D11AH,D11
1431977,D11AH,D11
108514,D11AH,D11
1431982,D11AH,D11
1431987,D11AH,D11
2052609,D11AH,D11
2052704,D11AH,D11
1300797,G04BD,G04
1300803,G04BD,G04
108515,D11AH,D11
861385,J02AX,J02
861381,J02AX,J02
284521,D11AH,D11
284520,D11AH,D11
727361,C01EB,C01
727357,C01EB,C01
239238,D01AA,D01
106302,D10AD,D10
722111,D10AD,D10
106387,P03AC,P03
829539,D10AE,D10
861490,D07AD,D07
861505,D07AD,D07
1370770,D07AB,D07
349351,D07AB,D07
755497,R03AC,R03
992675,S01FA,S01
992765,A01AB,A01
882548,D10AD,D10
311989,J01XE,J01
1086748,R06AB,R06
1048058,A03BA,A03
1114838,R06AB,R06
1363306,R06AB,R06
1251290,A03BA,A03
1086463,R06AB,R06
1086443,R06AB,R06
1098498,R06AB,R06
1358627,R05CA,R05
1099446,R06AX,R06
1593105,R06AB,R06
312997,A12CA,A12
245314,R03AC,R03
1246070,C05AD,C05
1246076,C05AD,C05
1422103,C01BB,C01
1422107,C01BB,C01
1422546,C01BB,C01
1305110,D10AE,D10
1745455,C01BB,C01
1745444,A06AG,A06
1602019,A06AG,A06
1745457,A06AG,A06
1049108,R02AA,R02
1537434,D08AJ,D08
1192516,R02AA,R02
1192505,R02AA,R02
1037205,D08AG,D08
2056934,C01BB,C01
198529,A02AC,A02
1039012,D08AJ,D08
311928,A01AB,A01
1190560,D08AX,D08
1012100,D08AJ,D08
1101534,N02BE,N02
647873,N02BE,N02
359221,A01AD,A01
1299145,C01CA,C01
313784,N02BE,N02
849931,N06BC,N06
1788989,V03AB,V03
1190776,A03BA,A03
310414,V03AB,V03
578803,A07EA,A07
996828,G02AB,G02
1729521,C03CA,C03
311905,A14AB,A14
314072,S01EE,S01
485968,N05AH,N05
238720,B02AA,B02
1190795,A03BA,A03
1791376,A16AA,A16
311935,N07AA,N07
311936,N07AA,N07
1796690,G03DA,G03
484152,C03AA,C03
238175,M03BA,M03
991065,A03AA,A03
1741263,B03AB,B03
240738,N06BC,N06
197435,A12AA,A12
237210,A03AD,A03
995270,N05BB,N05
237205,C01DA,C01
312965,B05XA,B05
995285,N05BB,N05
237511,A12CB,A12
1293446,V03AB,V03
803239,V03AB,V03
803062,V03AB,V03
237512,A12CB,A12
262197,V03AB,V03
1293739,V03AB,V03
1869281,D08AX,D08
1293466,V03AB,V03
2003344,V03AB,V03
413257,D08AE,D08
413247,D08AE,D08
1291133,A01AB,A01
616763,D08AX,D08
902574,D08AX,D08
413250,D08AE,D08
1731737,D08AJ,D08
197304,S01EC,S01
994237,A01AD,A01
857340,N07AB,N07
857336,N07AB,N07
283535,A01AB,A01
857321,N07AB,N07
857328,N07AB,N07
826832,A08AA,A08
197554,G03XA,G03
197555,G03XA,G03
966228,H03AA,H03
966244,H03AA,H03
966286,H03AA,H03
966232,H03AA,H03
966233,H03AA,H03
966235,H03AA,H03
966237,H03AA,H03
966238,H03AA,H03
966246,H03AA,H03
966241,H03AA,H03
966243,H03AA,H03
197556,G03XA,G03
826586,A08AA,A08
900038,A08AA,A08
803353,A08AA,A08
197635,A04AD,A04
197636,A04AD,A04
197634,A04AD,A04
309952,B01AC,B01
197622,B01AC,B01
309955,B01AC,B01
978654,A08AA,A08
978668,A08AA,A08
238134,A01AD,A01
966436,H03AA,H03
997287,R05DA,R05
849389,N04BB,N04
997170,R05DA,R05
1297359,N01BC,N01
1297363,N01BC,N01
968766,A08AA,A08
1923432,C07AA,C07
1049696,N02AA,N02
313159,N02CC,N02
314227,N02CC,N02
855168,R06AE,R06
359385,J01FA,J01
996740,N06DX,N06
311369,J05AR,J05
477391,J01MA,J01
1091488,N06BA,N06
313472,A16AX,A16
210000,A02AB,A02
210015,A02AB,A02
308078,A02AB,A02
1363317,R06AB,R06
1245391,A06AA,A06
1092456,D04AA,D04
106309,D10AE,D10
106310,D10AE,D10
755277,A06AB,A06
1052462,N02BE,N02
1363315,R06AB,R06
998704,A02AC,A02
1092447,D04AA,D04
1491506,A02AB,A02
307696,N02BE,N02
577040,A02AC,A02
198859,B05CB,B05
198861,B05CB,B05
1111766,R05DA,R05
746083,A06AA,A06
141868,M02AB,M02
702311,A06AB,A06
483325,G03AC,G03
309370,A01AB,A01
312398,C01CA,C01
1049163,R01BA,R01
210177,D10AB,D10
204642,D01AE,D01
1117392,R06AB,R06
198555,M02AB,M02
198533,A02AC,A02
211640,A02AB,A02
1092446,D04AA,D04
1248013,A06AB,A06
1086950,A01AC,A01
313422,D01AE,D01
404182,A06AB,A06
966757,S01KA,S01
1000126,G03AC,G03
854228,B01AB,B01
854235,B01AB,B01
854238,B01AB,B01
854241,B01AB,B01
854255,B01AB,B01
854245,B01AB,B01
854248,B01AB,B01
854252,B01AB,B01
1000153,G03AC,G03
542925,B06AA,B06
240793,C02DD,C02
1667909,C01CA,C01
1667915,C01CA,C01
905369,N05BA,N05
349194,N03AE,N03
349195,N03AE,N03
349198,N03AE,N03
349196,N03AE,N03
349197,N03AE,N03
905516,N05BA,N05
905495,N05BA,N05
995232,N05BB,N05
284185,J05AF,J05
284184,J05AF,J05
284988,J05AF,J05
905341,D06AA,D06
905347,D06AA,D06
856369,N06AX,N06
1000114,G03AC,G03
199159,D10AD,D10
1000135,G03AC,G03
1000141,G03AC,G03
995607,J04AK,J04
404059,D10AD,D10
404062,D10AD,D10
643488,D10AD,D10
404065,D10AD,D10
751870,G03AA,G03
762007,G03AA,G03
753481,G03AA,G03
762333,G03AA,G03
751890,G03AA,G03
1358780,G03AA,G03
1358765,B03AA,B03
1359030,G03AA,G03
1359025,B03AA,B03
1359135,B03AA,B03
753482,G03AC,G03
750268,G03AA,G03
761977,G03AA,G03
750265,G03CA,G03
762001,G03AC,G03
762334,G03AC,G03
750267,G03AA,G03
762663,G03AA,G03
801185,G03AC,G03
731383,J06BB,J06
731380,J06BB,J06
153008,C01EB,C01
731533,C01EB,C01
901818,D04AA,D04
351855,R06AX,R06
902633,D04AA,D04
206878,C01EB,C01
731535,C01EB,C01
731536,C01EB,C01
1299022,C01EB,C01
1297390,R06AB,R06
1310503,R06AB,R06
731531,C01EB,C01
1369777,C01EB,C01
1722333,C01EB,C01
608926,C05AD,C05
608897,C05AD,C05
749796,C05AD,C05
1052633,C05AD,C05
1052620,C05AD,C05
1000996,R01AA,R01
1743279,A02BC,A02
1242401,R06AX,R06
260309,A01AC,A01
905037,C01CA,C01
1866223,A06AG,A06
2100015,A06AG,A06
1293651,C05AD,C05
1427404,A06AA,A06
1438502,C01CA,C01
966753,C01CA,C01
1116102,C01CA,C01
2049725,M02AB,M02
1095229,G04BD,G04
857564,G04BD,G04
1251411,A07BA,A07
309150,A07BA,A07
857560,G04BD,G04
315183,A12BA,A12
312504,A12BA,A12
903697,H03AA,H03
903703,H03AA,H03
1430122,N06AB,N06
977880,C03DB,C03
582926,D06BB,D06
197939,S01EC,S01
197940,S01EC,S01
465377,R05CB,R05
205175,L04AD,L04
310190,G03CA,G03
310191,G03CA,G03
1112220,R06AB,R06
1357010,R06AB,R06
261178,A07AA,A07
802059,A01AC,A01
861512,D07AD,D07
728122,G03CA,G03
313451,D10AD,D10
213621,D06AX,D06
308508,D06AX,D06
1115892,A06AA,A06
1116154,D06AX,D06
309679,A01AC,A01
1000673,D10AF,D10
1117090,D06AX,D06
198464,A01AD,A01
198473,A01AD,A01
312107,A07DA,A07
312104,A07DA,A07
1291082,A01AC,A01
1291085,A01AC,A01
894807,N02AA,N02
892516,N02AA,N02
892603,N02AA,N02
892678,N02AA,N02
897749,N02AA,N02
284254,N05AB,N05
1244215,A07EA,A07
207634,C02DA,C02
312289,A06AH,A06
857706,D11AX,D11
1359105,D11AX,D11
897722,C08DA,C08
861424,C01BC,C01
861427,C01BC,C01
197653,N05CD,N05
197654,N05CD,N05
762675,D07AA,D07
198232,A07EC,A07
314006,A10BB,A10
315107,A10BB,A10
310489,A10BB,A10
1599949,G03BA,G03
857700,D11AX,D11
857391,N02BE,N02
314124,A01AB,A01
1596781,G03BA,G03
700408,A01AB,A01
1807915,A10BA,A10
1807888,A10BA,A10
432402,H05BX,H05
432401,H05BX,H05
432400,H05BX,H05
197726,L02BB,L02
198252,A01AB,A01
1366550,A07EA,A07
197502,M03BB,M03
863559,J05AB,J05
889520,N02BE,N02
1431286,N02BE,N02
898490,A12BA,A12
485486,M03BX,M03
485485,M03BX,M03
485484,M03BX,M03
897630,C08DA,C08
317106,B03BA,B03
485246,L01BC,L01
1596780,G03BA,G03
562806,D11AH,D11
992443,D04AA,D04
992456,D04AA,D04
1011852,C01BB,C01
314108,A01AB,A01
313227,G01AG,G01
314214,N06DA,N06
312835,N06DA,N06
314215,N06DA,N06
312836,N06DA,N06
1597123,G03BA,G03
993943,N02BE,N02
994541,M03BC,M03
314142,A10BX,A10
311919,A10BX,A10
860715,N06DA,N06
860695,N06DA,N06
860707,N06DA,N06
1011705,C01BB,C01
848768,A01AD,A01
807832,N03AX,N03
311994,J01XE,J01
846378,N03AX,N03
349556,C10AX,C10
883826,B02AA,B02
996097,G04CA,G04
199521,N03AG,N03
996572,N06DX,N06
885131,D10AE,D10
1099681,N03AG,N03
485423,G04BD,G04
485421,G04BD,G04
849395,N04BB,N04
992475,D04AA,D04
198153,M04AC,M04
198332,J01EA,J01
313447,N06AF,N06
197987,C02DC,C02
197986,C02DC,C02
197985,A01AB,A01
197365,N06AA,N06
197366,N06AA,N06
197363,N06AA,N06
197364,N06AA,N06
1650446,A01AB,A01
805515,J05AE,J05
603378,J05AE,J05
884175,C02AC,C02
884187,C02AC,C02
884191,C02AC,C02
209613,A06AB,A06
1247877,A06AA,A06
206714,B01AC,B01
207569,B01AC,B01
208316,B01AC,B01
1190225,R01AX,R01
152697,M01AC,M01
152698,M01AC,M01
998673,C02AC,C02
998677,C02AC,C02
998681,C02AC,C02
284531,C09CA,C09
213431,C09CA,C09
213432,C09CA,C09
749841,C03AA,C03
749833,C03AA,C03
749837,C03AA,C03
211327,J05AG,J05
213405,J05AG,J05
209601,A06AB,A06
858627,N04BC,N04
1723478,B01AE,B01
901543,N04BC,N04
901551,N04BC,N04
901557,N04BC,N04
901537,N04BC,N04
827189,A02BA,A02
827183,A02BA,A02
1095715,J05AG,J05
876528,C08CA,C08
876518,C08CA,C08
876533,C08CA,C08
876523,C08CA,C08
1037049,B01AE,B01
1430453,L01XE,L01
1430457,L01XE,L01
1100706,A10BH,A10
1430449,L01XE,L01
1592748,L01XE,L01
1592752,L01XE,L01
1243033,A10BH,A10
1243040,A10BH,A10
1243026,A10BH,A10
1037181,B01AE,B01
1798994,A06AA,A06
1545664,A10BK,A10
1545668,A10BK,A10
1651271,R03AC,R03
1651275,R03AC,R03
1664321,A10BK,A10
1602120,A10BH,A10
1665369,A10BK,A10
1664328,A10BK,A10
1664325,A10BK,A10
1602115,A10BH,A10
859035,N04BC,N04
859042,N04BC,N04
859046,N04BC,N04
859054,N04BC,N04
859050,N04BC,N04
1546083,R03AC,R03
1716200,V03AB,V03
1796091,A10BH,A10
1796096,A10BH,A10
1862688,A10BK,A10
901547,N04BC,N04
1114481,N04BC,N04
1114487,N04BC,N04
1862701,A10BK,A10
1862697,A10BK,A10
1862692,A10BK,A10
1744398,A02AC,A02
310325,B03AA,B03
198741,A02AA,A02
995872,R05DA,R05
991082,A03AA,A03
876858,A11DA,A11
1365980,A11CA,A11
702519,N03AA,N03
312515,A12BA,A12
314182,A12BA,A12
1867552,A12BA,A12
992432,D04AA,D04
991528,R05DA,R05
1244008,A11CA,A11
885219,N04AC,N04
885213,N04AC,N04
885209,N04AC,N04
197426,N02BE,N02
402698,C08CA,C08
858778,R05DA,R05
859315,R05DA,R05
858798,R05DA,R05
311196,C01DA,C01
863664,G04BD,G04
1049635,N02BE,N02
1049683,N02AA,N02
1049686,N02AA,N02
198086,N03AA,N03
199167,N03AA,N03
763179,A07EA,A07
763185,A07EA,A07
763183,A07EA,A07
861430,C01BC,C01
856373,N06AX,N06
313566,J05AB,J05
1047040,G03AA,G03
1047041,G03AA,G03
1091828,G03AC,G03
1241901,G03AA,G03
1428933,G03AA,G03
905199,C02DB,C02
905225,C02DB,C02
905395,C02DB,C02
198190,A02BA,A02
830801,C05AE,C05
992438,D04AA,D04
991194,N05AA,N05
991336,N05AA,N05
991044,N05AA,N05
317769,R03DA,R03
346574,R03DA,R03
197806,C01EB,C01
197807,C01EB,C01
243670,A01AD,A01
248642,N06AB,N06
905222,C02DB,C02
199888,N03AX,N03
151226,N03AX,N03
199889,N03AX,N03
199890,N03AX,N03
859052,N04BC,N04
313778,N05AE,N05
1245443,C01AA,C01
1245373,C01AA,C01
476809,N06AX,N06
1483571,A06AA,A06
198116,A12BA,A12
1293665,A01AD,A01
1738511,N06AB,N06
309696,A01AC,A01
198368,N03AA,N03
312370,N03AA,N03
314192,N05AB,N05
992460,D04AA,D04
992858,D04AA,D04
1730076,N05AA,N05
104208,C01AA,C01
309953,B01AC,B01
1736541,C07AB,C07
206819,N05BA,N05
206820,N05BA,N05
1047511,R07AB,R07
892489,N02AA,N02
892473,N02AA,N02
204441,A02BA,A02
1731999,N02AA,N02
892652,N02AA,N02
861476,N02AB,N02
861463,N02AB,N02
861459,N02AB,N02
992462,D04AA,D04
992876,D04AA,D04
207014,M03BA,M03
240984,J01CR,J01
1732006,N02AA,N02
1732011,N02AA,N02
892531,N02AA,N02
1659929,A06AH,A06
1232651,C01CA,C01
1116927,A01AC,A01
282609,H05BX,H05
849932,N06BC,N06
1723160,D06AX,D06
312068,H01CB,H01
312069,H01CB,H01
312070,H01CB,H01
314152,H01CB,H01
312071,H01CB,H01
1666372,C01CA,C01
1791229,C05AE,C05
1791232,C05AE,C05
1119573,A11DA,A11
1993222,P01CA,P01
430551,P01CA,P01
1604336,A01AB,A01
798061,D10AD,D10
995441,R05DA,R05
994404,R06AB,R06
1652849,A01AA,A01
347669,A01AA,A01
245593,A01AA,A01
966559,D10AX,D10
1042637,D08AX,D08
1358610,D07AA,D07
1358617,D07AA,D07
1736470,B01AC,B01
237212,C01EA,C01
562501,B01AC,B01
562502,B01AC,B01
1730194,M03AC,M03
199212,M03AC,M03
199211,M03AC,M03
213841,L01BC,L01
1791588,L01AA,L01
1655956,L01BA,L01
1736781,L01XA,L01
597195,L01XA,L01
1863347,L01CA,L01
207948,L01AD,L01
197989,L01DB,L01
312199,L01CD,L01
204870,R05CB,R05
1731338,L01AX,L01
206831,L01CB,L01
309311,L01XA,L01
859867,N05AD,N05
859871,N05AD,N05
313137,J01EC,J01
209597,A06AB,A06
209352,N02BE,N02
992481,D04AA,D04
198159,N05AB,N05
209360,N02BE,N02
209363,N02BE,N02
1293639,N06BC,N06
197819,C01EB,C01
992780,A01AB,A01
309291,D01AE,D01
1649990,A01AB,A01
1291101,A01AC,A01
992459,D04AA,D04
992445,D04AA,D04
992441,D04AA,D04
198245,G01AG,G01
1111451,P03AX,P03
1085728,A01AC,A01
1370754,A01AC,A01
1370750,A01AC,A01
1085640,A01AC,A01
151030,D07AC,D07
856942,N02BE,N02
994239,A01AD,A01
1249617,N02BE,N02
1298874,C02BB,C02
1664543,R06AB,R06
205535,N06AB,N06
104849,N06AB,N06
261287,N06AB,N06
312505,A12BA,A12
835593,N06AA,N06
835564,N06AA,N06
835568,N06AA,N06
562251,J01CA,J01
749780,J01FA,J01
617995,J01CA,J01
1099300,N06AA,N06
1099304,N06AA,N06
1099316,N06AA,N06
1099292,N06AA,N06
1099296,N06AA,N06
312817,J05AP,J05
313800,J01CA,J01
308212,J01CA,J01
314286,N05AE,N05
313776,N05AE,N05
313777,N05AE,N05
644088,A04AD,A04
403810,A04AD,A04
403811,A04AD,A04
826612,G04CA,G04
809477,G04CA,G04
198314,C03DB,C03
198192,A02BA,A02
1594591,M03AB,M03
903855,N07AA,N07
204430,J04AC,J04
1085994,A01AC,A01
1085998,A01AC,A01
1722939,J01DH,J01
1743547,J01CF,J01
312127,J01CF,J01
636631,L01BC,L01
1657178,N02CC,N02
727339,N02CC,N02
1659278,J01DD,J01
242800,J01DD,J01
1665097,J01DE,J01
1734921,L01AA,L01
1654630,L03AX,L03
1085750,A01AC,A01
1085754,A01AC,A01
2000007,L03AX,L03
1116294,C01CA,C01
308207,J01CA,J01
351209,J02AC,J02
828755,J02AX,J02
828539,J02AX,J02
1662285,J01XX,J01
1989117,A01AD,A01
581531,J01AA,J01
241975,H01AC,H01
757968,A02BC,A02
1369737,G03AA,G03
1369770,G03AA,G03
1722676,G03AA,G03
754508,A04AD,A04
1866047,G03AC,G03
1013629,G03AC,G03
1050493,G03AC,G03
978949,G03DB,G03
249329,N03AX,N03
248109,J05AP,J05
1099288,N06AA,N06
859033,N04BC,N04
859040,N04BC,N04
859044,N04BC,N04
859048,N04BC,N04
997226,N06DA,N06
997220,N06DA,N06
858625,N04BC,N04
1014643,R06AE,R06
1014674,R06AE,R06
403825,N05AX,N05
401953,N05AX,N05
401954,N05AX,N05
616698,N05AX,N05
616705,N05AX,N05
389201,N05AH,N05
629697,A01AB,A01
629699,A01AB,A01
629695,A01AB,A01
1293506,N06BC,N06
309076,J01DD,J01
309078,J01DD,J01
310600,D01AA,D01
1720616,G03AA,G03
1006065,G03AA,G03
1020155,G03AA,G03
647237,A10BB,A10
647239,A10BB,A10
1099026,G03AC,G03
1099269,G03AC,G03
848140,C08CA,C08
848131,C08CA,C08
848145,C08CA,C08
848151,C08CA,C08
199884,J01MA,J01
199885,J01MA,J01
311296,J01MA,J01
848135,C08CA,C08
991039,N05AA,N05
991188,N05AA,N05
153822,C09CA,C09
153823,C09CA,C09
577776,C09CA,C09
639537,C09CA,C09
402505,N03AF,N03
402506,N03AF,N03
240741,J01FA,J01
309322,J01FA,J01
476576,J01DD,J01
200243,N01AB,N01
309077,J01DD,J01
562366,N01AB,N01
309080,J01DC,J01
309081,J01DC,J01
1041495,S01EE,S01
313919,H05BA,H05
1797865,D07AC,D07
244374,D10AE,D10
142046,A01AB,A01
577237,A01AB,A01
313921,D05AX,D05
403818,J01MA,J01
1540241,D10AE,D10
388525,A07EA,A07
1010600,N02AE,N02
1307056,N02AE,N02
199378,N03AF,N03
1659131,J01CG,J01
1659137,J01CG,J01
1736776,L01XA,L01
1243480,A01AB,A01
692688,G03BA,G03
584414,A07AA,A07
1437278,N03AX,N03
1436239,N03AX,N03
1437288,N03AX,N03
1437283,N03AX,N03
1494769,N03AX,N03
855292,B01AA,B01
855306,B01AA,B01
855316,B01AA,B01
855322,B01AA,B01
855328,B01AA,B01
855336,B01AA,B01
855342,B01AA,B01
